sleep_hours,distance,date,user_type
10.12,1.50,4/19/2016,Beginner Level
1.15,4.04,4/19/2016,Beginner Level
6.43,4.44,4/19/2016,Beginner Level
7.50,4.44,4/19/2016,Beginner Level
7.65,4.44,4/19/2016,Beginner Level
7.68,4.44,4/19/2016,Beginner Level
7.85,4.44,4/19/2016,Beginner Level
7.88,4.44,4/19/2016,Beginner Level
8.07,4.44,4/19/2016,Beginner Level
8.15,4.44,4/19/2016,Beginner Level
8.17,4.44,4/19/2016,Beginner Level
8.32,4.44,4/19/2016,Beginner Level
8.40,4.44,4/19/2016,Beginner Level
8.57,4.44,4/19/2016,Beginner Level
8.85,4.44,4/19/2016,Beginner Level
9.28,4.44,4/19/2016,Beginner Level
10.03,4.44,4/19/2016,Beginner Level
5.08,8.78,4/19/2016,Pro level
5.60,8.78,4/19/2016,Pro level
6.18,8.78,4/19/2016,Pro level
6.20,8.78,4/19/2016,Pro level
6.37,8.78,4/19/2016,Pro level
6.40,8.78,4/19/2016,Pro level
6.58,8.78,4/19/2016,Pro level
6.62,8.78,4/19/2016,Pro level
7.05,8.78,4/19/2016,Pro level
7.38,8.78,4/19/2016,Pro level
7.53,8.78,4/19/2016,Pro level
7.60,8.78,4/19/2016,Pro level
7.78,8.78,4/19/2016,Pro level
7.82,8.78,4/19/2016,Pro level
7.93,8.78,4/19/2016,Pro level
7.97,8.78,4/19/2016,Pro level
8.00,8.78,4/19/2016,Pro level
8.33,8.78,4/19/2016,Pro level
8.50,8.78,4/19/2016,Pro level
8.53,8.78,4/19/2016,Pro level
8.70,8.78,4/19/2016,Pro level
8.77,8.78,4/19/2016,Pro level
9.00,8.78,4/19/2016,Pro level
9.27,8.78,4/19/2016,Pro level
9.43,8.78,4/19/2016,Pro level
10.43,8.78,4/19/2016,Pro level
1.28,0.00,4/19/2016,Beginner Level
4.13,0.00,4/19/2016,Beginner Level
5.53,0.00,4/19/2016,Beginner Level
6.70,0.00,4/19/2016,Beginner Level
6.80,0.00,4/19/2016,Beginner Level
8.23,0.00,4/19/2016,Beginner Level
8.93,0.00,4/19/2016,Beginner Level
9.02,0.00,4/19/2016,Beginner Level
1.08,5.99,4/19/2016,Intermediate Level
5.12,5.99,4/19/2016,Intermediate Level
5.35,5.99,4/19/2016,Intermediate Level
8.18,5.99,4/19/2016,Intermediate Level
8.30,5.99,4/19/2016,Intermediate Level
8.33,5.99,4/19/2016,Intermediate Level
8.35,5.99,4/19/2016,Intermediate Level
8.43,5.99,4/19/2016,Intermediate Level
8.53,5.99,4/19/2016,Intermediate Level
8.60,5.99,4/19/2016,Intermediate Level
8.62,5.99,4/19/2016,Intermediate Level
8.70,5.99,4/19/2016,Intermediate Level
8.83,5.99,4/19/2016,Intermediate Level
9.05,5.99,4/19/2016,Intermediate Level
9.10,5.99,4/19/2016,Intermediate Level
9.17,5.99,4/19/2016,Intermediate Level
9.18,5.99,4/19/2016,Intermediate Level
9.28,5.99,4/19/2016,Intermediate Level
9.30,5.99,4/19/2016,Intermediate Level
9.42,5.99,4/19/2016,Intermediate Level
10.63,5.99,4/19/2016,Intermediate Level
12.03,5.99,4/19/2016,Intermediate Level
1.08,7.83,4/19/2016,Intermediate Level
1.42,7.83,4/19/2016,Intermediate Level
1.73,7.83,4/19/2016,Intermediate Level
5.63,7.83,4/19/2016,Intermediate Level
5.77,7.83,4/19/2016,Intermediate Level
6.25,7.83,4/19/2016,Intermediate Level
6.27,7.83,4/19/2016,Intermediate Level
6.90,7.83,4/19/2016,Intermediate Level
7.17,7.83,4/19/2016,Intermediate Level
7.47,7.83,4/19/2016,Intermediate Level
7.52,7.83,4/19/2016,Intermediate Level
7.63,7.83,4/19/2016,Intermediate Level
8.23,7.83,4/19/2016,Intermediate Level
8.25,7.83,4/19/2016,Intermediate Level
8.27,7.83,4/19/2016,Intermediate Level
8.33,7.83,4/19/2016,Intermediate Level
8.35,7.83,4/19/2016,Intermediate Level
8.77,7.83,4/19/2016,Intermediate Level
9.02,7.83,4/19/2016,Intermediate Level
9.92,7.83,4/19/2016,Intermediate Level
9.95,7.83,4/19/2016,Intermediate Level
10.68,7.83,4/19/2016,Intermediate Level
1.78,1.39,4/19/2016,Beginner Level
1.80,1.39,4/19/2016,Beginner Level
5.75,1.39,4/19/2016,Beginner Level
5.88,1.39,4/19/2016,Beginner Level
6.05,1.39,4/19/2016,Beginner Level
6.23,1.39,4/19/2016,Beginner Level
6.32,1.39,4/19/2016,Beginner Level
6.52,1.39,4/19/2016,Beginner Level
6.70,1.39,4/19/2016,Beginner Level
6.77,1.39,4/19/2016,Beginner Level
6.95,1.39,4/19/2016,Beginner Level
7.07,1.39,4/19/2016,Beginner Level
7.10,1.39,4/19/2016,Beginner Level
7.27,1.39,4/19/2016,Beginner Level
7.37,1.39,4/19/2016,Beginner Level
7.50,1.39,4/19/2016,Beginner Level
7.62,1.39,4/19/2016,Beginner Level
7.65,1.39,4/19/2016,Beginner Level
7.70,1.39,4/19/2016,Beginner Level
7.82,1.39,4/19/2016,Beginner Level
8.20,1.39,4/19/2016,Beginner Level
8.32,1.39,4/19/2016,Beginner Level
8.35,1.39,4/19/2016,Beginner Level
8.55,1.39,4/19/2016,Beginner Level
8.83,1.39,4/19/2016,Beginner Level
8.88,1.39,4/19/2016,Beginner Level
9.03,1.39,4/19/2016,Beginner Level
2.02,3.57,4/19/2016,Beginner Level
2.15,3.57,4/19/2016,Beginner Level
2.23,3.57,4/19/2016,Beginner Level
2.28,3.57,4/19/2016,Beginner Level
2.98,3.57,4/19/2016,Beginner Level
4.28,5.44,4/19/2016,Intermediate Level
5.20,5.44,4/19/2016,Intermediate Level
6.10,5.44,4/19/2016,Intermediate Level
6.22,5.44,4/19/2016,Intermediate Level
6.33,5.44,4/19/2016,Intermediate Level
6.77,5.44,4/19/2016,Intermediate Level
6.92,5.44,4/19/2016,Intermediate Level
7.13,5.44,4/19/2016,Intermediate Level
7.15,5.44,4/19/2016,Intermediate Level
7.17,5.44,4/19/2016,Intermediate Level
7.18,5.44,4/19/2016,Intermediate Level
7.23,5.44,4/19/2016,Intermediate Level
7.32,5.44,4/19/2016,Intermediate Level
7.37,5.44,4/19/2016,Intermediate Level
7.45,5.44,4/19/2016,Intermediate Level
7.48,5.44,4/19/2016,Intermediate Level
7.63,5.44,4/19/2016,Intermediate Level
7.68,5.44,4/19/2016,Intermediate Level
7.80,5.44,4/19/2016,Intermediate Level
7.92,5.44,4/19/2016,Intermediate Level
8.12,5.44,4/19/2016,Intermediate Level
8.35,5.44,4/19/2016,Intermediate Level
8.43,5.44,4/19/2016,Intermediate Level
9.05,5.44,4/19/2016,Intermediate Level
10.20,5.44,4/19/2016,Intermediate Level
5.88,10.11,4/19/2016,Pro level
6.52,10.11,4/19/2016,Pro level
6.70,10.11,4/19/2016,Pro level
6.82,10.11,4/19/2016,Pro level
6.83,10.11,4/19/2016,Pro level
6.97,10.11,4/19/2016,Pro level
7.15,10.11,4/19/2016,Pro level
7.18,10.11,4/19/2016,Pro level
7.23,10.11,4/19/2016,Pro level
7.38,10.11,4/19/2016,Pro level
7.55,10.11,4/19/2016,Pro level
7.62,10.11,4/19/2016,Pro level
7.73,10.11,4/19/2016,Pro level
7.80,10.11,4/19/2016,Pro level
7.83,10.11,4/19/2016,Pro level
7.85,10.11,4/19/2016,Pro level
7.92,10.11,4/19/2016,Pro level
8.10,10.11,4/19/2016,Pro level
8.13,10.11,4/19/2016,Pro level
8.23,10.11,4/19/2016,Pro level
8.25,10.11,4/19/2016,Pro level
9.02,10.11,4/19/2016,Pro level
10.13,10.11,4/19/2016,Pro level
10.67,10.11,4/19/2016,Pro level
11.30,10.11,4/19/2016,Pro level
11.43,10.11,4/19/2016,Pro level
12.08,10.11,4/19/2016,Pro level
14.05,10.11,4/19/2016,Pro level
1.30,9.42,4/19/2016,Pro level
6.10,9.42,4/19/2016,Pro level
6.20,9.42,4/19/2016,Pro level
6.28,9.42,4/19/2016,Pro level
6.63,9.42,4/19/2016,Pro level
6.70,9.42,4/19/2016,Pro level
6.88,9.42,4/19/2016,Pro level
7.22,9.42,4/19/2016,Pro level
7.28,9.42,4/19/2016,Pro level
7.30,9.42,4/19/2016,Pro level
7.42,9.42,4/19/2016,Pro level
7.53,9.42,4/19/2016,Pro level
7.63,9.42,4/19/2016,Pro level
7.68,9.42,4/19/2016,Pro level
7.75,9.42,4/19/2016,Pro level
7.93,9.42,4/19/2016,Pro level
8.00,9.42,4/19/2016,Pro level
8.08,9.42,4/19/2016,Pro level
8.28,9.42,4/19/2016,Pro level
9.05,9.42,4/19/2016,Pro level
9.22,9.42,4/19/2016,Pro level
9.37,9.42,4/19/2016,Pro level
9.72,9.42,4/19/2016,Pro level
10.25,9.42,4/19/2016,Pro level
10.57,9.42,4/19/2016,Pro level
5.83,8.41,4/19/2016,Pro level
6.12,8.41,4/19/2016,Pro level
6.63,8.41,4/19/2016,Pro level
6.92,8.41,4/19/2016,Pro level
6.93,8.41,4/19/2016,Pro level
8.20,8.41,4/19/2016,Pro level
8.37,8.41,4/19/2016,Pro level
8.45,8.41,4/19/2016,Pro level
8.50,8.41,4/19/2016,Pro level
8.70,8.41,4/19/2016,Pro level
8.98,8.41,4/19/2016,Pro level
9.10,8.41,4/19/2016,Pro level
9.17,8.41,4/19/2016,Pro level
9.28,8.41,4/19/2016,Pro level
9.58,8.41,4/19/2016,Pro level
10.05,8.41,4/19/2016,Pro level
10.60,8.41,4/19/2016,Pro level
11.63,8.41,4/19/2016,Pro level
4.33,0.00,4/19/2016,Beginner Level
6.77,0.00,4/19/2016,Beginner Level
7.35,0.00,4/19/2016,Beginner Level
5.57,7.10,4/19/2016,Intermediate Level
6.10,7.10,4/19/2016,Intermediate Level
6.43,7.10,4/19/2016,Intermediate Level
6.45,7.10,4/19/2016,Intermediate Level
6.92,7.10,4/19/2016,Intermediate Level
6.97,7.10,4/19/2016,Intermediate Level
7.07,7.10,4/19/2016,Intermediate Level
7.10,7.10,4/19/2016,Intermediate Level
7.25,7.10,4/19/2016,Intermediate Level
7.43,7.10,4/19/2016,Intermediate Level
7.45,7.10,4/19/2016,Intermediate Level
7.55,7.10,4/19/2016,Intermediate Level
7.58,7.10,4/19/2016,Intermediate Level
7.62,7.10,4/19/2016,Intermediate Level
7.63,7.10,4/19/2016,Intermediate Level
7.70,7.10,4/19/2016,Intermediate Level
7.78,7.10,4/19/2016,Intermediate Level
8.00,7.10,4/19/2016,Intermediate Level
8.02,7.10,4/19/2016,Intermediate Level
8.03,7.10,4/19/2016,Intermediate Level
8.18,7.10,4/19/2016,Intermediate Level
8.28,7.10,4/19/2016,Intermediate Level
8.57,7.10,4/19/2016,Intermediate Level
8.92,7.10,4/19/2016,Intermediate Level
9.10,7.10,4/19/2016,Intermediate Level
9.48,7.10,4/19/2016,Intermediate Level
11.32,7.10,4/19/2016,Intermediate Level
1.02,10.48,4/19/2016,Pro level
1.37,10.48,4/19/2016,Pro level
5.55,7.29,4/19/2016,Intermediate Level
6.12,7.29,4/19/2016,Intermediate Level
6.43,7.29,4/19/2016,Intermediate Level
6.78,7.29,4/19/2016,Intermediate Level
6.85,7.29,4/19/2016,Intermediate Level
7.27,7.29,4/19/2016,Intermediate Level
7.30,7.29,4/19/2016,Intermediate Level
7.45,7.29,4/19/2016,Intermediate Level
7.47,7.29,4/19/2016,Intermediate Level
7.62,7.29,4/19/2016,Intermediate Level
7.65,7.29,4/19/2016,Intermediate Level
7.68,7.29,4/19/2016,Intermediate Level
7.72,7.29,4/19/2016,Intermediate Level
7.75,7.29,4/19/2016,Intermediate Level
7.93,7.29,4/19/2016,Intermediate Level
7.98,7.29,4/19/2016,Intermediate Level
8.05,7.29,4/19/2016,Intermediate Level
8.15,7.29,4/19/2016,Intermediate Level
8.33,7.29,4/19/2016,Intermediate Level
8.37,7.29,4/19/2016,Intermediate Level
8.50,7.29,4/19/2016,Intermediate Level
8.75,7.29,4/19/2016,Intermediate Level
9.13,7.29,4/19/2016,Intermediate Level
11.73,7.29,4/19/2016,Intermediate Level
1.25,12.48,4/19/2016,Pro level
5.62,12.48,4/19/2016,Pro level
8.22,12.48,4/19/2016,Pro level
5.92,10.36,4/19/2016,Pro level
5.93,10.36,4/19/2016,Pro level
6.42,10.36,4/19/2016,Pro level
6.45,10.36,4/19/2016,Pro level
6.52,10.36,4/19/2016,Pro level
6.65,10.36,4/19/2016,Pro level
6.70,10.36,4/19/2016,Pro level
6.82,10.36,4/19/2016,Pro level
6.95,10.36,4/19/2016,Pro level
7.02,10.36,4/19/2016,Pro level
7.15,10.36,4/19/2016,Pro level
7.52,10.36,4/19/2016,Pro level
7.58,10.36,4/19/2016,Pro level
7.82,10.36,4/19/2016,Pro level
7.95,10.36,4/19/2016,Pro level
8.12,10.36,4/19/2016,Pro level
8.20,10.36,4/19/2016,Pro level
8.55,10.36,4/19/2016,Pro level
8.88,10.36,4/19/2016,Pro level
8.98,10.36,4/19/2016,Pro level
9.10,10.36,4/19/2016,Pro level
9.25,10.36,4/19/2016,Pro level
9.27,10.36,4/19/2016,Pro level
9.37,10.36,4/19/2016,Pro level
9.73,10.36,4/19/2016,Pro level
9.85,10.36,4/19/2016,Pro level
10.00,10.36,4/19/2016,Pro level
10.10,10.36,4/19/2016,Pro level
11.48,10.36,4/19/2016,Pro level
6.00,0.00,4/19/2016,Beginner Level
6.28,0.00,4/19/2016,Beginner Level
6.77,0.00,4/19/2016,Beginner Level
6.78,0.00,4/19/2016,Beginner Level
6.93,0.00,4/19/2016,Beginner Level
7.05,0.00,4/19/2016,Beginner Level
7.13,0.00,4/19/2016,Beginner Level
7.72,0.00,4/19/2016,Beginner Level
8.22,0.00,4/19/2016,Beginner Level
8.38,0.00,4/19/2016,Beginner Level
8.78,0.00,4/19/2016,Beginner Level
9.08,0.00,4/19/2016,Beginner Level
9.12,0.00,4/19/2016,Beginner Level
9.20,0.00,4/19/2016,Beginner Level
4.40,6.68,4/20/2016,Intermediate Level
4.57,6.68,4/20/2016,Intermediate Level
4.93,6.68,4/20/2016,Intermediate Level
5.10,6.68,4/20/2016,Intermediate Level
5.15,6.68,4/20/2016,Intermediate Level
5.33,6.68,4/20/2016,Intermediate Level
5.38,6.68,4/20/2016,Intermediate Level
5.70,6.68,4/20/2016,Intermediate Level
5.77,6.68,4/20/2016,Intermediate Level
5.82,6.68,4/20/2016,Intermediate Level
5.90,6.68,4/20/2016,Intermediate Level
6.07,6.68,4/20/2016,Intermediate Level
6.12,6.68,4/20/2016,Intermediate Level
6.28,6.68,4/20/2016,Intermediate Level
6.40,6.68,4/20/2016,Intermediate Level
6.55,6.68,4/20/2016,Intermediate Level
6.60,6.68,4/20/2016,Intermediate Level
6.72,6.68,4/20/2016,Intermediate Level
6.78,6.68,4/20/2016,Intermediate Level
7.08,6.68,4/20/2016,Intermediate Level
7.37,6.68,4/20/2016,Intermediate Level
7.48,6.68,4/20/2016,Intermediate Level
10.18,6.68,4/20/2016,Intermediate Level
11.87,6.68,4/20/2016,Intermediate Level
2.12,1.77,4/20/2016,Beginner Level
2.37,1.77,4/20/2016,Beginner Level
2.57,1.77,4/20/2016,Beginner Level
16.02,1.77,4/20/2016,Beginner Level
16.02,0.01,4/20/2016,Beginner Level
2.97,0.00,4/20/2016,Beginner Level
5.25,0.00,4/20/2016,Beginner Level
7.03,0.00,4/20/2016,Beginner Level
8.32,0.00,4/20/2016,Beginner Level
12.92,0.00,4/20/2016,Beginner Level
6.33,4.48,4/20/2016,Beginner Level
8.08,4.48,4/20/2016,Beginner Level
8.30,4.48,4/20/2016,Beginner Level
8.50,4.48,4/20/2016,Beginner Level
8.57,4.48,4/20/2016,Beginner Level
8.68,4.48,4/20/2016,Beginner Level
8.85,4.48,4/20/2016,Beginner Level
9.00,4.48,4/20/2016,Beginner Level
9.05,4.48,4/20/2016,Beginner Level
9.08,4.48,4/20/2016,Beginner Level
9.10,4.48,4/20/2016,Beginner Level
9.13,4.48,4/20/2016,Beginner Level
9.22,4.48,4/20/2016,Beginner Level
9.23,4.48,4/20/2016,Beginner Level
9.27,4.48,4/20/2016,Beginner Level
9.33,4.48,4/20/2016,Beginner Level
9.42,4.48,4/20/2016,Beginner Level
9.45,4.48,4/20/2016,Beginner Level
9.47,4.48,4/20/2016,Beginner Level
9.55,4.48,4/20/2016,Beginner Level
9.85,4.48,4/20/2016,Beginner Level
10.12,4.48,4/20/2016,Beginner Level
1.15,4.85,4/20/2016,Beginner Level
6.43,7.27,4/20/2016,Intermediate Level
7.50,7.27,4/20/2016,Intermediate Level
7.65,7.27,4/20/2016,Intermediate Level
7.68,7.27,4/20/2016,Intermediate Level
7.85,7.27,4/20/2016,Intermediate Level
7.88,7.27,4/20/2016,Intermediate Level
8.07,7.27,4/20/2016,Intermediate Level
8.15,7.27,4/20/2016,Intermediate Level
8.17,7.27,4/20/2016,Intermediate Level
8.32,7.27,4/20/2016,Intermediate Level
8.40,7.27,4/20/2016,Intermediate Level
8.57,7.27,4/20/2016,Intermediate Level
8.85,7.27,4/20/2016,Intermediate Level
9.28,7.27,4/20/2016,Intermediate Level
10.03,7.27,4/20/2016,Intermediate Level
5.08,7.83,4/20/2016,Intermediate Level
5.60,7.83,4/20/2016,Intermediate Level
6.18,7.83,4/20/2016,Intermediate Level
6.20,7.83,4/20/2016,Intermediate Level
6.37,7.83,4/20/2016,Intermediate Level
6.40,7.83,4/20/2016,Intermediate Level
6.58,7.83,4/20/2016,Intermediate Level
6.62,7.83,4/20/2016,Intermediate Level
7.05,7.83,4/20/2016,Intermediate Level
7.38,7.83,4/20/2016,Intermediate Level
7.53,7.83,4/20/2016,Intermediate Level
7.60,7.83,4/20/2016,Intermediate Level
7.78,7.83,4/20/2016,Intermediate Level
7.82,7.83,4/20/2016,Intermediate Level
7.93,7.83,4/20/2016,Intermediate Level
7.97,7.83,4/20/2016,Intermediate Level
8.00,7.83,4/20/2016,Intermediate Level
8.33,7.83,4/20/2016,Intermediate Level
8.50,7.83,4/20/2016,Intermediate Level
8.53,7.83,4/20/2016,Intermediate Level
8.70,7.83,4/20/2016,Intermediate Level
8.77,7.83,4/20/2016,Intermediate Level
9.00,7.83,4/20/2016,Intermediate Level
9.27,7.83,4/20/2016,Intermediate Level
9.43,7.83,4/20/2016,Intermediate Level
10.43,7.83,4/20/2016,Intermediate Level
1.28,0.00,4/20/2016,Beginner Level
4.13,0.00,4/20/2016,Beginner Level
5.53,0.00,4/20/2016,Beginner Level
6.70,0.00,4/20/2016,Beginner Level
6.80,0.00,4/20/2016,Beginner Level
8.23,0.00,4/20/2016,Beginner Level
8.93,0.00,4/20/2016,Beginner Level
9.02,0.00,4/20/2016,Beginner Level
1.08,6.01,4/20/2016,Intermediate Level
5.12,6.01,4/20/2016,Intermediate Level
5.35,6.01,4/20/2016,Intermediate Level
8.18,6.01,4/20/2016,Intermediate Level
8.30,6.01,4/20/2016,Intermediate Level
8.33,6.01,4/20/2016,Intermediate Level
8.35,6.01,4/20/2016,Intermediate Level
8.43,6.01,4/20/2016,Intermediate Level
8.53,6.01,4/20/2016,Intermediate Level
8.60,6.01,4/20/2016,Intermediate Level
8.62,6.01,4/20/2016,Intermediate Level
8.70,6.01,4/20/2016,Intermediate Level
8.83,6.01,4/20/2016,Intermediate Level
9.05,6.01,4/20/2016,Intermediate Level
9.10,6.01,4/20/2016,Intermediate Level
9.17,6.01,4/20/2016,Intermediate Level
9.18,6.01,4/20/2016,Intermediate Level
9.28,6.01,4/20/2016,Intermediate Level
9.30,6.01,4/20/2016,Intermediate Level
9.42,6.01,4/20/2016,Intermediate Level
10.63,6.01,4/20/2016,Intermediate Level
12.03,6.01,4/20/2016,Intermediate Level
1.08,8.12,4/20/2016,Pro level
1.42,8.12,4/20/2016,Pro level
1.73,8.12,4/20/2016,Pro level
5.63,8.12,4/20/2016,Pro level
5.77,8.12,4/20/2016,Pro level
6.25,8.12,4/20/2016,Pro level
6.27,8.12,4/20/2016,Pro level
6.90,8.12,4/20/2016,Pro level
7.17,8.12,4/20/2016,Pro level
7.47,8.12,4/20/2016,Pro level
7.52,8.12,4/20/2016,Pro level
7.63,8.12,4/20/2016,Pro level
8.23,8.12,4/20/2016,Pro level
8.25,8.12,4/20/2016,Pro level
8.27,8.12,4/20/2016,Pro level
8.33,8.12,4/20/2016,Pro level
8.35,8.12,4/20/2016,Pro level
8.77,8.12,4/20/2016,Pro level
9.02,8.12,4/20/2016,Pro level
9.92,8.12,4/20/2016,Pro level
9.95,8.12,4/20/2016,Pro level
10.68,8.12,4/20/2016,Pro level
1.78,1.39,4/20/2016,Beginner Level
1.80,1.39,4/20/2016,Beginner Level
5.75,1.39,4/20/2016,Beginner Level
5.88,1.39,4/20/2016,Beginner Level
6.05,1.39,4/20/2016,Beginner Level
6.23,1.39,4/20/2016,Beginner Level
6.32,1.39,4/20/2016,Beginner Level
6.52,1.39,4/20/2016,Beginner Level
6.70,1.39,4/20/2016,Beginner Level
6.77,1.39,4/20/2016,Beginner Level
6.95,1.39,4/20/2016,Beginner Level
7.07,1.39,4/20/2016,Beginner Level
7.10,1.39,4/20/2016,Beginner Level
7.27,1.39,4/20/2016,Beginner Level
7.37,1.39,4/20/2016,Beginner Level
7.50,1.39,4/20/2016,Beginner Level
7.62,1.39,4/20/2016,Beginner Level
7.65,1.39,4/20/2016,Beginner Level
7.70,1.39,4/20/2016,Beginner Level
7.82,1.39,4/20/2016,Beginner Level
8.20,1.39,4/20/2016,Beginner Level
8.32,1.39,4/20/2016,Beginner Level
8.35,1.39,4/20/2016,Beginner Level
8.55,1.39,4/20/2016,Beginner Level
8.83,1.39,4/20/2016,Beginner Level
8.88,1.39,4/20/2016,Beginner Level
9.03,1.39,4/20/2016,Beginner Level
2.02,3.17,4/20/2016,Beginner Level
2.15,3.17,4/20/2016,Beginner Level
2.23,3.17,4/20/2016,Beginner Level
2.28,3.17,4/20/2016,Beginner Level
2.98,3.17,4/20/2016,Beginner Level
4.28,7.13,4/20/2016,Intermediate Level
5.20,7.13,4/20/2016,Intermediate Level
6.10,7.13,4/20/2016,Intermediate Level
6.22,7.13,4/20/2016,Intermediate Level
6.33,7.13,4/20/2016,Intermediate Level
6.77,7.13,4/20/2016,Intermediate Level
6.92,7.13,4/20/2016,Intermediate Level
7.13,7.13,4/20/2016,Intermediate Level
7.15,7.13,4/20/2016,Intermediate Level
7.17,7.13,4/20/2016,Intermediate Level
7.18,7.13,4/20/2016,Intermediate Level
7.23,7.13,4/20/2016,Intermediate Level
7.32,7.13,4/20/2016,Intermediate Level
7.37,7.13,4/20/2016,Intermediate Level
7.45,7.13,4/20/2016,Intermediate Level
7.48,7.13,4/20/2016,Intermediate Level
7.63,7.13,4/20/2016,Intermediate Level
7.68,7.13,4/20/2016,Intermediate Level
7.80,7.13,4/20/2016,Intermediate Level
7.92,7.13,4/20/2016,Intermediate Level
8.12,7.13,4/20/2016,Intermediate Level
8.35,7.13,4/20/2016,Intermediate Level
8.43,7.13,4/20/2016,Intermediate Level
9.05,7.13,4/20/2016,Intermediate Level
10.20,7.13,4/20/2016,Intermediate Level
5.88,1.77,4/20/2016,Beginner Level
6.52,1.77,4/20/2016,Beginner Level
6.70,1.77,4/20/2016,Beginner Level
6.82,1.77,4/20/2016,Beginner Level
6.83,1.77,4/20/2016,Beginner Level
6.97,1.77,4/20/2016,Beginner Level
7.15,1.77,4/20/2016,Beginner Level
7.18,1.77,4/20/2016,Beginner Level
7.23,1.77,4/20/2016,Beginner Level
7.38,1.77,4/20/2016,Beginner Level
7.55,1.77,4/20/2016,Beginner Level
7.62,1.77,4/20/2016,Beginner Level
7.73,1.77,4/20/2016,Beginner Level
7.80,1.77,4/20/2016,Beginner Level
7.83,1.77,4/20/2016,Beginner Level
7.85,1.77,4/20/2016,Beginner Level
7.92,1.77,4/20/2016,Beginner Level
8.10,1.77,4/20/2016,Beginner Level
8.13,1.77,4/20/2016,Beginner Level
8.23,1.77,4/20/2016,Beginner Level
8.25,1.77,4/20/2016,Beginner Level
9.02,1.77,4/20/2016,Beginner Level
10.13,1.77,4/20/2016,Beginner Level
10.67,1.77,4/20/2016,Beginner Level
11.30,1.77,4/20/2016,Beginner Level
11.43,1.77,4/20/2016,Beginner Level
12.08,1.77,4/20/2016,Beginner Level
14.05,1.77,4/20/2016,Beginner Level
1.30,6.22,4/20/2016,Intermediate Level
6.10,6.22,4/20/2016,Intermediate Level
6.20,6.22,4/20/2016,Intermediate Level
6.28,6.22,4/20/2016,Intermediate Level
6.63,6.22,4/20/2016,Intermediate Level
6.70,6.22,4/20/2016,Intermediate Level
6.88,6.22,4/20/2016,Intermediate Level
7.22,6.22,4/20/2016,Intermediate Level
7.28,6.22,4/20/2016,Intermediate Level
7.30,6.22,4/20/2016,Intermediate Level
7.42,6.22,4/20/2016,Intermediate Level
7.53,6.22,4/20/2016,Intermediate Level
7.63,6.22,4/20/2016,Intermediate Level
7.68,6.22,4/20/2016,Intermediate Level
7.75,6.22,4/20/2016,Intermediate Level
7.93,6.22,4/20/2016,Intermediate Level
8.00,6.22,4/20/2016,Intermediate Level
8.08,6.22,4/20/2016,Intermediate Level
8.28,6.22,4/20/2016,Intermediate Level
9.05,6.22,4/20/2016,Intermediate Level
9.22,6.22,4/20/2016,Intermediate Level
9.37,6.22,4/20/2016,Intermediate Level
9.72,6.22,4/20/2016,Intermediate Level
10.25,6.22,4/20/2016,Intermediate Level
10.57,6.22,4/20/2016,Intermediate Level
5.83,8.02,4/20/2016,Pro level
6.12,8.02,4/20/2016,Pro level
6.63,8.02,4/20/2016,Pro level
6.92,8.02,4/20/2016,Pro level
6.93,8.02,4/20/2016,Pro level
8.20,8.02,4/20/2016,Pro level
8.37,8.02,4/20/2016,Pro level
8.45,8.02,4/20/2016,Pro level
8.50,8.02,4/20/2016,Pro level
8.70,8.02,4/20/2016,Pro level
8.98,8.02,4/20/2016,Pro level
9.10,8.02,4/20/2016,Pro level
9.17,8.02,4/20/2016,Pro level
9.28,8.02,4/20/2016,Pro level
9.58,8.02,4/20/2016,Pro level
10.05,8.02,4/20/2016,Pro level
10.60,8.02,4/20/2016,Pro level
11.63,8.02,4/20/2016,Pro level
4.33,7.72,4/20/2016,Intermediate Level
6.77,7.72,4/20/2016,Intermediate Level
7.35,7.72,4/20/2016,Intermediate Level
5.57,9.55,4/20/2016,Pro level
6.10,9.55,4/20/2016,Pro level
6.43,9.55,4/20/2016,Pro level
6.45,9.55,4/20/2016,Pro level
6.92,9.55,4/20/2016,Pro level
6.97,9.55,4/20/2016,Pro level
7.07,9.55,4/20/2016,Pro level
7.10,9.55,4/20/2016,Pro level
7.25,9.55,4/20/2016,Pro level
7.43,9.55,4/20/2016,Pro level
7.45,9.55,4/20/2016,Pro level
7.55,9.55,4/20/2016,Pro level
7.58,9.55,4/20/2016,Pro level
7.62,9.55,4/20/2016,Pro level
7.63,9.55,4/20/2016,Pro level
7.70,9.55,4/20/2016,Pro level
7.78,9.55,4/20/2016,Pro level
8.00,9.55,4/20/2016,Pro level
8.02,9.55,4/20/2016,Pro level
8.03,9.55,4/20/2016,Pro level
8.18,9.55,4/20/2016,Pro level
8.28,9.55,4/20/2016,Pro level
8.57,9.55,4/20/2016,Pro level
8.92,9.55,4/20/2016,Pro level
9.10,9.55,4/20/2016,Pro level
9.48,9.55,4/20/2016,Pro level
11.32,9.55,4/20/2016,Pro level
1.02,11.31,4/20/2016,Pro level
1.37,11.31,4/20/2016,Pro level
5.55,10.64,4/20/2016,Pro level
6.12,10.64,4/20/2016,Pro level
6.43,10.64,4/20/2016,Pro level
